package_date,short_name,bc_id,ncit_code,parent_bc_id,bc_categories,synonyms,result_scales,definition,system,system_name,code,dec_id,ncit_dec_code,dec_label,data_type,example_set
2024-12-17,Age at Menopause,C106497,C106497,C25150,Reproductive Findings;Age,MENOAGE;Menopause Age,Quantitative,The age at which permanent cessation of menses occurs.,,,,C82515,C82515,Collection Date Time,datetime,
2024-12-17,Age at Menopause,C106497,C106497,C25150,Reproductive Findings;Age,MENOAGE;Menopause Age,Quantitative,The age at which permanent cessation of menses occurs.,,,,C50400,C50400,Age Unit,integer,Years
2024-12-17,Age at Menopause,C106497,C106497,C25150,Reproductive Findings;Age,MENOAGE;Menopause Age,Quantitative,The age at which permanent cessation of menses occurs.,,,,C70856,C70856,Observation Result,integer,
2024-12-17,Birth Control Method,C106501,C106501,C71460,Reproductive Findings,BCMETHOD,Nominal,"The method by which conception or impregnation is prevented. This may be achieved through the use of devices, drugs or surgery.",,,,C82515,C82515,Collection Date Time,datetime,
2024-12-17,Birth Control Method,C106501,C106501,C71460,Reproductive Findings,BCMETHOD,Nominal,"The method by which conception or impregnation is prevented. This may be achieved through the use of devices, drugs or surgery.",,,,C70856,C70856,Observation Result,string,Condom;Spermicide;Vaginal Ring;IUD;Oral Contraception;Contraceptive Injection;Contraceptive Patch;Tubal Ligation
2024-12-17,Childbearing Potential,C106508,C106508,C19332,Reproductive Findings,CHILDPOT,Ordinal,An indicator as to whether the female subject has the potential to become pregnant.,,,,C70856,C70856,Observation Result,string,N;Y;U
2024-12-17,Childbearing Potential,C106508,C106508,C19332,Reproductive Findings,CHILDPOT,Ordinal,An indicator as to whether the female subject has the potential to become pregnant.,,,,C82515,C82515,Collection Date Time,datetime,
2024-12-17,Menopause Status,C106541,C106541,C117720,Reproductive Findings,MENOSTAT,Nominal,An indicator as to whether the female subject is in menopause.,,,,C70856,C70856,Observation Result,string,Perimenopausal;Premenopausal;Postmenopausal
2024-12-17,Menopause Status,C106541,C106541,C117720,Reproductive Findings,MENOSTAT,Nominal,An indicator as to whether the female subject is in menopause.,,,,C82515,C82515,Collection Date Time,datetime,
2024-12-17,Number of Abortions,C106550,C106550,C25337,Reproductive Findings,ABORTN,Quantitative,A measurement of the total number of instances in which there has been a termination of pregnancy happening before the fetus is able to sustain independent life.,,,,C70856,C70856,Observation Result,integer,
2024-12-17,Number of Abortions,C106550,C106550,C25337,Reproductive Findings,ABORTN,Quantitative,A measurement of the total number of instances in which there has been a termination of pregnancy happening before the fetus is able to sustain independent life.,,,,C82515,C82515,Collection Date Time,datetime,
2024-12-17,Number of Pregnancies,C106551,C106551,C25337,Reproductive Findings,PREGNN;Maternal Gravity;Pregnancy Count;Total Number of Pregnancies,Quantitative,A measurement of the total number of pregnancy events experienced by the female subject.,,,,C70856,C70856,Observation Result,integer,
2024-12-17,Number of Pregnancies,C106551,C106551,C25337,Reproductive Findings,PREGNN;Maternal Gravity;Pregnancy Count;Total Number of Pregnancies,Quantitative,A measurement of the total number of pregnancy events experienced by the female subject.,,,,C82515,C82515,Collection Date Time,datetime,
2024-12-17,Pregnant During the Study,C106561,C106561,C19332,Reproductive Findings;Clinical Findings Indicator;Indicator,PREGST,Ordinal,An indicator as to whether the female subject is pregnant during the study period.,,,,C70856,C70856,Observation Result,string,N;Y;U
2024-12-17,Pregnant During the Study,C106561,C106561,C19332,Reproductive Findings;Clinical Findings Indicator;Indicator,PREGST,Ordinal,An indicator as to whether the female subject is pregnant during the study period.,,,,C82515,C82515,Collection Date Time,datetime,
2023-12-12,Trial Site Terminated by Sponsor,C106576,C106576,,Subject Disposition;Protocol Disposition Events,Site Terminated By Sponsor,Nominal,An indication that a clinical study was stopped at a particular site by its sponsor.,,,,C82571,C82571,Reported Event Term,string,
2023-12-12,Trial Site Terminated by Sponsor,C106576,C106576,,Subject Disposition;Protocol Disposition Events,Site Terminated By Sponsor,Nominal,An indication that a clinical study was stopped at a particular site by its sponsor.,,,,C25692,C25692,Subcategory,string,Study Participation;Study Treatment
2023-12-12,Trial Site Terminated by Sponsor,C106576,C106576,,Subject Disposition;Protocol Disposition Events,Site Terminated By Sponsor,Nominal,An indication that a clinical study was stopped at a particular site by its sponsor.,,,,C82517,C82517,Observation Start Date Time,datetime,
2023-12-12,Trial Site Terminated by Sponsor,C106576,C106576,,Subject Disposition;Protocol Disposition Events,Site Terminated By Sponsor,Nominal,An indication that a clinical study was stopped at a particular site by its sponsor.,,,,C82977,C82977,Dictionary-derived Term,string,Site Terminated By Sponsor
2023-12-12,Trial Site Terminated by Sponsor,C106576,C106576,,Subject Disposition;Protocol Disposition Events,Site Terminated By Sponsor,Nominal,An indication that a clinical study was stopped at a particular site by its sponsor.,,,,C25372,C25372,Category,string,Disposition Event
2025-04-01,Musculoskeletal Finding,C110937,C110937,,Musculoskeletal Finding,,,"Symptoms, physical examination results, and/or laboratory rest results related to the muscles and bones.",,,,,,,,
2024-04-02,Clot Detection,C111095,C111095,,Clot Detection,,,Any of several methods used to detect the presence of or quantify the formation of a thrombus in a specimen.,,,,,,,,
2024-12-17,Atrioventricular Conduction ECG Assessment,C111131,C111131,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AVCOND;Atrioventricular Conduction,Nominal,An electrocardiographic assessment of the transmission of electrical impulses between the atria and ventricles.,,,,C70856,C70856,Observation Result,string,Atrioventricular Dissociation;AV Mobitz 1;AV Mobitz II;Isorhythmic Dissociation;Paroxysmal AV Block;PR Segment Depression;Short PR Interval;Nonconducted P-Wave Physiology Not Defined
2024-12-17,Atrioventricular Conduction ECG Assessment,C111131,C111131,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AVCOND;Atrioventricular Conduction,Nominal,An electrocardiographic assessment of the transmission of electrical impulses between the atria and ventricles.,,,,C25372,C25372,Category,string,Finding
2024-12-17,Atrioventricular Conduction ECG Assessment,C111131,C111131,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AVCOND;Atrioventricular Conduction,Nominal,An electrocardiographic assessment of the transmission of electrical impulses between the atria and ventricles.,,,,C82515,C82515,Collection Date Time,datetime,
2024-12-17,Atrioventricular Conduction ECG Assessment,C111131,C111131,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AVCOND;Atrioventricular Conduction,Nominal,An electrocardiographic assessment of the transmission of electrical impulses between the atria and ventricles.,,,,C50282,C50282,Lead Device,string,Lead 1;Lead 2
2024-12-17,Atrioventricular Conduction ECG Assessment,C111131,C111131,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AVCOND;Atrioventricular Conduction,Nominal,An electrocardiographic assessment of the transmission of electrical impulses between the atria and ventricles.,,,,C51824,C51824,Evaluator,string,Investigator;Vendor;Adjudication Committee
2024-12-17,Atrioventricular Conduction ECG Assessment,C111131,C111131,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AVCOND;Atrioventricular Conduction,Nominal,An electrocardiographic assessment of the transmission of electrical impulses between the atria and ventricles.,,,,C82535,C82535,Test Method,string,12 Lead Standard;12 Lead Continuous ECG;10 Lead Standard;6 Lead Standard
2024-12-17,Atrioventricular Conduction ECG Assessment,C111131,C111131,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AVCOND;Atrioventricular Conduction,Nominal,An electrocardiographic assessment of the transmission of electrical impulses between the atria and ventricles.,,,,C62164,C62164,Body Position,string,Supine;Sitting
2024-12-17,Axis and Voltage ECG Assessment,C111132,C111132,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AXISVOLT;Axis and Voltage,Nominal,An electrocardiographic assessment of the mean cardiac electrical vector and ECG voltage.,,,,C25372,C25372,Category,string,Finding
2024-12-17,Axis and Voltage ECG Assessment,C111132,C111132,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AXISVOLT;Axis and Voltage,Nominal,An electrocardiographic assessment of the mean cardiac electrical vector and ECG voltage.,,,,C82535,C82535,Test Method,string,12 Lead Standard;12 Lead Continuous ECG;10 Lead Standard;6 Lead Standard
2024-12-17,Axis and Voltage ECG Assessment,C111132,C111132,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AXISVOLT;Axis and Voltage,Nominal,An electrocardiographic assessment of the mean cardiac electrical vector and ECG voltage.,,,,C50282,C50282,Lead Device,string,Lead 1;Lead 2
2024-12-17,Axis and Voltage ECG Assessment,C111132,C111132,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AXISVOLT;Axis and Voltage,Nominal,An electrocardiographic assessment of the mean cardiac electrical vector and ECG voltage.,,,,C51824,C51824,Evaluator,string,Investigator;Vendor;Adjudication Committee
2024-12-17,Axis and Voltage ECG Assessment,C111132,C111132,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AXISVOLT;Axis and Voltage,Nominal,An electrocardiographic assessment of the mean cardiac electrical vector and ECG voltage.,,,,C62164,C62164,Body Position,string,Supine;Sitting
2024-12-17,Axis and Voltage ECG Assessment,C111132,C111132,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AXISVOLT;Axis and Voltage,Nominal,An electrocardiographic assessment of the mean cardiac electrical vector and ECG voltage.,,,,C70856,C70856,Observation Result,string,Dextrocardia;Early R Wave Transition;Electrical Alternans;Indeterminate QRS Axis;Late R Wave Transition;Low QRS Voltage;Low Voltage Limb Leads Only;Northwest Axis;Poor R Wave Progression;Q Axis Left Axis Deviation;Q Axis Right Axis Deviation;QRS Complex Abnormality;R Wave Notched
2024-12-17,Axis and Voltage ECG Assessment,C111132,C111132,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AXISVOLT;Axis and Voltage,Nominal,An electrocardiographic assessment of the mean cardiac electrical vector and ECG voltage.,,,,C82515,C82515,Collection Date Time,datetime,
2025-04-01,Cellularity Measurement,C111153,C111153,C48938,Oncology Standards;Tumor Results;Tumor Measurements;Breast Cancer TAUG,CELLULAR;Cellularity Grade;Cellularity Index;Percent Cellularity,Quantitative,"The determination of the amount of degree, quality or condition of cells present in a sample.",,,,C171435,C171435,Specimen Anatomic Site,string,
2025-04-01,Cellularity Measurement,C111153,C111153,C48938,Oncology Standards;Tumor Results;Tumor Measurements;Breast Cancer TAUG,CELLULAR;Cellularity Grade;Cellularity Index;Percent Cellularity,Quantitative,"The determination of the amount of degree, quality or condition of cells present in a sample.",,,,C25692,C25692,Subcategory,string,
2025-04-01,Cellularity Measurement,C111153,C111153,C48938,Oncology Standards;Tumor Results;Tumor Measurements;Breast Cancer TAUG,CELLULAR;Cellularity Grade;Cellularity Index;Percent Cellularity,Quantitative,"The determination of the amount of degree, quality or condition of cells present in a sample.",,,,C25372,C25372,Category,string,
2025-04-01,Cellularity Measurement,C111153,C111153,C48938,Oncology Standards;Tumor Results;Tumor Measurements;Breast Cancer TAUG,CELLULAR;Cellularity Grade;Cellularity Index;Percent Cellularity,Quantitative,"The determination of the amount of degree, quality or condition of cells present in a sample.",,,,C48570,C48570,Percent Unit,string,%
2025-04-01,Cellularity Measurement,C111153,C111153,C48938,Oncology Standards;Tumor Results;Tumor Measurements;Breast Cancer TAUG,CELLULAR;Cellularity Grade;Cellularity Index;Percent Cellularity,Quantitative,"The determination of the amount of degree, quality or condition of cells present in a sample.",,,,C70856,C70856,Observation Result,integer,
2025-04-01,Cellularity Measurement,C111153,C111153,C48938,Oncology Standards;Tumor Results;Tumor Measurements;Breast Cancer TAUG,CELLULAR;Cellularity Grade;Cellularity Index;Percent Cellularity,Quantitative,"The determination of the amount of degree, quality or condition of cells present in a sample.",,,,C82515,C82515,Collection Date Time,datetime,
2025-04-01,Cellularity Measurement,C111153,C111153,C48938,Oncology Standards;Tumor Results;Tumor Measurements;Breast Cancer TAUG,CELLULAR;Cellularity Grade;Cellularity Index;Percent Cellularity,Quantitative,"The determination of the amount of degree, quality or condition of cells present in a sample.",,,,C70713,C70713,Biospecimen Type,string,Tissue
2024-12-17,Chamber Hypertrophy or Enlargement ECG Assessment,C111155,C111155,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,CHYPTENL;Chamber Hypertrophy or Enlargement,Nominal,An electrocardiographic assessment of chamber hypertrophy or enlargement.,,,,C50282,C50282,Lead Device,string,Lead 1;Lead 2
2024-12-17,Chamber Hypertrophy or Enlargement ECG Assessment,C111155,C111155,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,CHYPTENL;Chamber Hypertrophy or Enlargement,Nominal,An electrocardiographic assessment of chamber hypertrophy or enlargement.,,,,C82515,C82515,Collection Date Time,datetime,
2024-12-17,Chamber Hypertrophy or Enlargement ECG Assessment,C111155,C111155,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,CHYPTENL;Chamber Hypertrophy or Enlargement,Nominal,An electrocardiographic assessment of chamber hypertrophy or enlargement.,,,,C51824,C51824,Evaluator,string,Investigator;Vendor;Adjudication Committee
2024-12-17,Chamber Hypertrophy or Enlargement ECG Assessment,C111155,C111155,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,CHYPTENL;Chamber Hypertrophy or Enlargement,Nominal,An electrocardiographic assessment of chamber hypertrophy or enlargement.,,,,C82535,C82535,Test Method,string,12 Lead Standard;12 Lead Continuous ECG;10 Lead Standard;6 Lead Standard
2024-12-17,Chamber Hypertrophy or Enlargement ECG Assessment,C111155,C111155,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,CHYPTENL;Chamber Hypertrophy or Enlargement,Nominal,An electrocardiographic assessment of chamber hypertrophy or enlargement.,,,,C62164,C62164,Body Position,string,Supine;Sitting
2024-12-17,Chamber Hypertrophy or Enlargement ECG Assessment,C111155,C111155,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,CHYPTENL;Chamber Hypertrophy or Enlargement,Nominal,An electrocardiographic assessment of chamber hypertrophy or enlargement.,,,,C70856,C70856,Observation Result,string,Atrial Enlargement;Biventricular Hypertrophy;Left Atrial Abnormality;Left Ventricular Hypertrophy;Left Ventricular Hypertrophy With Strain;Right Atrial Abnormality;Right Ventricular Hypertrophy;Voltage Criteria Suggesting left Ventricular Hypertrophy Without Secondary ECG Findings
2024-12-17,Chamber Hypertrophy or Enlargement ECG Assessment,C111155,C111155,C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,CHYPTENL;Chamber Hypertrophy or Enlargement,Nominal,An electrocardiographic assessment of chamber hypertrophy or enlargement.,,,,C25372,C25372,Category,string,Finding
2025-04-01,Hemoglobin A1C to Hemoglobin Ratio Measurement,C111207,C111207,C64848,Laboratory Tests;Hematology Tests;Hemoglobin Measurements,Hemoglobin A1C/Hemoglobin;HBA1CHGB,Quantitative,The determination of the ratio of the glycosylated hemoglobin compared to total hemoglobin present in a sample. The measurement may be expressed as a ratio or percentage.,,,,C70856,C70856,Observation Result,decimal,
