package_date,short_name,bc_id,ncit_code,parent_bc_id,bc_categories,synonyms,result_scales,definition,system,system_name,code,dec_id,ncit_dec_code,dec_label,data_type,example_set
2025-09-23,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C82535,C82535,Test Method,string,Immunoassay
2025-09-23,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C82515,C82515,Collection Date Time,datetime,
2025-09-23,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C48207,C48207,Unit of Concentration,string,mg/dL;g/L;umol/L;U/mL
2025-09-23,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C70856,C70856,Observation Result,decimal,
2025-09-23,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C218437,C218437,Immunogenicity Specimen Test Operational Objective,string,Screen;Confirm;Quantify;Overall Subject Status
2025-09-23,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C42647,C42647,Binder Excipient,string,American Cockroach Antigen;Bermuda Grass Pollen;Cat Dander Antigen;Dog Dander Antigen;English Plantain Pollen;German Cockroach Antigen;Gliadin Antigen;Grass Mix Pollens;Mold Mix Antigens;Orchard Grass Pollen;Silver Birch Pollen;Timothy Grass Pollen;Weed Mix Pollens;Western Ragweed Pollen;Alternaria Alternata;Penicillium Chrysogenum;Mucor Racemosus
2025-09-23,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C25692,C25692,Subcategory,string,
2025-09-23,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C25372,C25372,Category,string,
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C82515,C82515,Collection Date Time,datetime,
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C25372,C25372,Category,string,
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C70713,C70713,Biospecimen Type,string,Serum;Plasma
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C48207,C48207,Unit of Concentration,string,IU/mL;ng/mL;ng/dL;U/mL
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C70856,C70856,Observation Result,string,0 Absent or undetectable allergen specific IgE;1 Low level of allergen specific IgE;2 Moderate level of allergen specific IgE;3 High level of allergen specific IgE;4 Very high level of allergen specific IgE;5 Ultra high level of allergen specific IgE;6 Extremely high level of allergen specific IgE
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C46126,C46126,Ordinal Position,integer,0;1;2;3;4;5;6
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C117062,C117062,"Measurement, Test or Examination Detail",string,Radioallergosorbent test
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C218437,C218437,Immunogenicity Specimen Test Operational Objective,string,Screen;Confirm;Quantify;Overall Subject Status
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C42647,C42647,Binder Excipient,string,American Cockroach Antigen;Animal Mix Antigens;Peanut Antigen;Bee Mix Venom Antigens;Bermuda Grass Pollen;Box Elder Pollen;Cashew Nut Antigen;Cat Dander Antigen;Common Ragweed Pollen;Cow Milk Antigen;American House Dust Mite Antigen;European House Dust Mite Antigen;Dog Dander Antigen;Egg White Antigen;English Plantain Pollen;German Cockroach Antigen;Soybean Antigen;Grass Mix Pollens;Corylus Avellana Nut Antigen;Chemical Mix Antigens;Mixed Antigens;Mold Mix Antigens;Nut Mix Antigens;Olive Tree Pollen;Orchard Grass Pollen;Russian Thistle Pollen;Shellfish Mix Antigens;Silver Birch Pollen;Timothy Grass Pollen;Tree Mix Pollens;Triticum Aestivum Antigen;Triticum Species Antigen;Walnut Antigen;Weed Mix Pollens;Western Ragweed Pollen;White Elm Pollen;White Oak Pollen;Wild Rye Grass Pollen;Corn Antigen;Aspergillus Fumigatus;Alternaria Alternata;Cladosporium Herbarum;Penicillium Chrysogenum;Fusarium Proliferatum;Malassezia;Mucor Racemosus
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C25692,C25692,Subcategory,string,
2025-09-23,Allergen-induced IgE Antibody Measurement,C181398,C181398,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin E Measurements;Allergen-induced Antibody Measurements,ARIGEAB;Allergen-induced IgE Antibody,Quantitative;Ordinal,"The determination of the allergen-induced, binding IgE antibody in a biospecimen.",,,,C82535,C82535,Test Method,string,Immunoassay
2025-09-23,Allergen-induced IgM Antibody Measurement,C187779,C187779,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin M Measurements;Allergen-induced Antibody Measurements,ARIGMAB;Allergen-induced IgM Antibody,Quantitative,The determination of the amount of allergen-induced IgM antibody in a sample.,,,,C70856,C70856,Observation Result,string,
2025-09-23,Allergen-induced IgM Antibody Measurement,C187779,C187779,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin M Measurements;Allergen-induced Antibody Measurements,ARIGMAB;Allergen-induced IgM Antibody,Quantitative,The determination of the amount of allergen-induced IgM antibody in a sample.,,,,C218437,C218437,Immunogenicity Specimen Test Operational Objective,string,Screen;Confirm;Quantify;Overall Subject Status
2025-09-23,Allergen-induced IgM Antibody Measurement,C187779,C187779,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin M Measurements;Allergen-induced Antibody Measurements,ARIGMAB;Allergen-induced IgM Antibody,Quantitative,The determination of the amount of allergen-induced IgM antibody in a sample.,,,,C42647,C42647,Binder Excipient,string,Keyhole Limpet Hemocyanin
2025-09-23,Allergen-induced IgM Antibody Measurement,C187779,C187779,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin M Measurements;Allergen-induced Antibody Measurements,ARIGMAB;Allergen-induced IgM Antibody,Quantitative,The determination of the amount of allergen-induced IgM antibody in a sample.,,,,C82515,C82515,Collection Date Time,datetime,
2025-09-23,Allergen-induced IgM Antibody Measurement,C187779,C187779,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin M Measurements;Allergen-induced Antibody Measurements,ARIGMAB;Allergen-induced IgM Antibody,Quantitative,The determination of the amount of allergen-induced IgM antibody in a sample.,,,,C25372,C25372,Category,string,
2025-09-23,Allergen-induced IgM Antibody Measurement,C187779,C187779,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin M Measurements;Allergen-induced Antibody Measurements,ARIGMAB;Allergen-induced IgM Antibody,Quantitative,The determination of the amount of allergen-induced IgM antibody in a sample.,,,,C82535,C82535,Test Method,string,Immunoassay;Enzyme-linked Immunosorbent Assay
2025-09-23,Allergen-induced IgM Antibody Measurement,C187779,C187779,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin M Measurements;Allergen-induced Antibody Measurements,ARIGMAB;Allergen-induced IgM Antibody,Quantitative,The determination of the amount of allergen-induced IgM antibody in a sample.,,,,C48207,C48207,Unit of Concentration,string,mmol/L;g/L;mg/dL;mg/mL;umol/L
2025-09-23,Allergen-induced IgM Antibody Measurement,C187779,C187779,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin M Measurements;Allergen-induced Antibody Measurements,ARIGMAB;Allergen-induced IgM Antibody,Quantitative,The determination of the amount of allergen-induced IgM antibody in a sample.,,,,C25692,C25692,Subcategory,string,
2025-09-23,Allergen-induced IgM Antibody Measurement,C187779,C187779,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin M Measurements;Allergen-induced Antibody Measurements,ARIGMAB;Allergen-induced IgM Antibody,Quantitative,The determination of the amount of allergen-induced IgM antibody in a sample.,,,,C70713,C70713,Biospecimen Type,string,Serum;Plasma
2025-09-23,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C100762,C81250,Research or Clinical Assessment Tools;Clinical Classification Instruments;QRS,,,"The CDISC version of the Alzheimer's Disease Assessment Scale-Cognitive (CDISC ADAS-Cog) containing 15 summary-level tests. This version is based on combining the total pool of ADAS-Cog tests that were observed during a review of multiple case report forms administered in clinical trials of Alzheimer's disease, as well as the CRF administered in the Alzheimer's Disease Neuroimaging Initiative (ADNI) observational study.  (Modified from Mohs RC, Rosen WG, Davis KL. The Alzheimer's disease assessment scale: an instrument for assessing treatment efficacy. Psychopharmacol Bull 1983;19(3):448-450. Rosen WG, Mohs RC, Davis KL. A new rating scale for Alzheimer's disease. Am J Psychiatry 1984;141(11):1356-1364. Mohs RC, Knopman D, Petersen RC et al. Development of cognitive instruments for use in clinical trials of antidementia drugs: additions to the Alzheimer's Disease Assessment Scale that broaden its scope. The Alzheimer's Disease Cooperative Study. Alzheimer Dis Assoc Disord 1997;11 Suppl 2:S13-S21. Wouters H, van Gool WA, Schmand B, Lindeboom R. Revising the ADAS-cog for a more accurate assessment of cognitive impairment. Alzheimer Dis Assoc Disord 2008;22(3):236-244.).",,,,C82515,C82515,Collection Date Time,datetime,
2025-09-23,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C100762,C81250,Research or Clinical Assessment Tools;Clinical Classification Instruments;QRS,,,"The CDISC version of the Alzheimer's Disease Assessment Scale-Cognitive (CDISC ADAS-Cog) containing 15 summary-level tests. This version is based on combining the total pool of ADAS-Cog tests that were observed during a review of multiple case report forms administered in clinical trials of Alzheimer's disease, as well as the CRF administered in the Alzheimer's Disease Neuroimaging Initiative (ADNI) observational study.  (Modified from Mohs RC, Rosen WG, Davis KL. The Alzheimer's disease assessment scale: an instrument for assessing treatment efficacy. Psychopharmacol Bull 1983;19(3):448-450. Rosen WG, Mohs RC, Davis KL. A new rating scale for Alzheimer's disease. Am J Psychiatry 1984;141(11):1356-1364. Mohs RC, Knopman D, Petersen RC et al. Development of cognitive instruments for use in clinical trials of antidementia drugs: additions to the Alzheimer's Disease Assessment Scale that broaden its scope. The Alzheimer's Disease Cooperative Study. Alzheimer Dis Assoc Disord 1997;11 Suppl 2:S13-S21. Wouters H, van Gool WA, Schmand B, Lindeboom R. Revising the ADAS-cog for a more accurate assessment of cognitive impairment. Alzheimer Dis Assoc Disord 2008;22(3):236-244.).",,,,C82556,C82556,Not-Done Reason,string,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive
2025-09-23,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C100762,C81250,Research or Clinical Assessment Tools;Clinical Classification Instruments;QRS,,,"The CDISC version of the Alzheimer's Disease Assessment Scale-Cognitive (CDISC ADAS-Cog) containing 15 summary-level tests. This version is based on combining the total pool of ADAS-Cog tests that were observed during a review of multiple case report forms administered in clinical trials of Alzheimer's disease, as well as the CRF administered in the Alzheimer's Disease Neuroimaging Initiative (ADNI) observational study.  (Modified from Mohs RC, Rosen WG, Davis KL. The Alzheimer's disease assessment scale: an instrument for assessing treatment efficacy. Psychopharmacol Bull 1983;19(3):448-450. Rosen WG, Mohs RC, Davis KL. A new rating scale for Alzheimer's disease. Am J Psychiatry 1984;141(11):1356-1364. Mohs RC, Knopman D, Petersen RC et al. Development of cognitive instruments for use in clinical trials of antidementia drugs: additions to the Alzheimer's Disease Assessment Scale that broaden its scope. The Alzheimer's Disease Cooperative Study. Alzheimer Dis Assoc Disord 1997;11 Suppl 2:S13-S21. Wouters H, van Gool WA, Schmand B, Lindeboom R. Revising the ADAS-cog for a more accurate assessment of cognitive impairment. Alzheimer Dis Assoc Disord 2008;22(3):236-244.).",,,,C25372,C25372,Category,string,EQ-5D-5L
2025-09-23,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C100762,C81250,Research or Clinical Assessment Tools;Clinical Classification Instruments;QRS,,,"The CDISC version of the Alzheimer's Disease Assessment Scale-Cognitive (CDISC ADAS-Cog) containing 15 summary-level tests. This version is based on combining the total pool of ADAS-Cog tests that were observed during a review of multiple case report forms administered in clinical trials of Alzheimer's disease, as well as the CRF administered in the Alzheimer's Disease Neuroimaging Initiative (ADNI) observational study.  (Modified from Mohs RC, Rosen WG, Davis KL. The Alzheimer's disease assessment scale: an instrument for assessing treatment efficacy. Psychopharmacol Bull 1983;19(3):448-450. Rosen WG, Mohs RC, Davis KL. A new rating scale for Alzheimer's disease. Am J Psychiatry 1984;141(11):1356-1364. Mohs RC, Knopman D, Petersen RC et al. Development of cognitive instruments for use in clinical trials of antidementia drugs: additions to the Alzheimer's Disease Assessment Scale that broaden its scope. The Alzheimer's Disease Cooperative Study. Alzheimer Dis Assoc Disord 1997;11 Suppl 2:S13-S21. Wouters H, van Gool WA, Schmand B, Lindeboom R. Revising the ADAS-cog for a more accurate assessment of cognitive impairment. Alzheimer Dis Assoc Disord 2008;22(3):236-244.).",,,,C82525,C82525,Test Occurrence,string,N;Y
2025-09-23,Autoantibody Measurement,C181397,C181397,,Laboratory Tests;Immunogenicity Specimen Assessments;Autoantibody Measurement,,,The determination of the binding autoantibody in a biospecimen.,,,,,,,,
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C117530,C117530,End Date and Time of Procedure,datetime,
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C25185,C25185,Laterality,string,Left;Right;Bilateral
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C171000,C171000,Prespecified Event or Intervention Indicator,boolean,Y;N
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C127786,C127786,Occurrence Indicator,boolean,Y;N
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C54215,C54215,Directionality,string,
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C117529,C117529,Start Date and Time of Procedure,datetime,
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C25372,C25372,Category,string,
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C25692,C25692,Subcategory,string,
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C13717,C13717,Anatomic Site,string,Breast
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C117511,C117511,Reported Name of Procedure,string,Automated Breast Ultrasound
2025-09-23,Automated Breast Ultrasound,C186741,C186741,C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",,,,C117512,C117512,Standardized Name of Procedure,string,
